age,sexe,taux,situationFamiliale,nbEnfantsAcharge,2eme voiture,immatriculation
62,M,402,Célibataire,0,false,6229 FN 29
20,M,204,Célibataire,0,false,1486 KJ 62
25,M,969,En Couple,4,false,4348 OV 11
38,M,1299,Célibataire,0,false,4859 ZC 54
83, ,517,En Couple,2,false,7886 AW 66
51,F,482,Célibataire,0,false,5074 NN 60
31,M,554,Seule,1,false,5267 XU 60
21,Masculin,438,En Couple,3,false,7 GR 24
23,M,886,En Couple,0,false,2089 DU 98
73,F,207,En Couple,0,true,753 GN 82
67,M,425,Seule,3,false,7054 ZF 43
42,M,154,En Couple,3,false,4901 VX 91
18,F,438,En Couple,0,false,8755 LM 74
43,M,506,En Couple,4,false,4334 XH 74
21,M,406,Célibataire,0,false,6202 WS 35
49,F,465,Célibataire,0,false,440 FH 48
27,F,1080,En Couple,4,false,1769 VY 82
18,Féminin,496,Marié(e),2,false,672 ZZ 85
73,M,448,En Couple,2,false,581 IS 71
67,M,196,En Couple,2,false,5845 JH 52
44,M,209,Célibataire,0,false,8807 GR 85
56,F,434,Célibataire,0,false,3530 EC 75
75,F,402,En Couple,0,false,1722 NX 45
33,M,432,Célibataire,0,false,7489 WD 94
32,M,181,En Couple,2,false,3658 UW 91
47,M,175,En Couple,2,false,9760 CI 61
62,M,427,En Couple,0,true,7061 WE 66
40,M,535,En Couple,4,false,2032 IH 83
18,M,478,En Couple,2,false,8829 VU 31
29,M,591,En Couple,1,false,920 FE 50
33,M,594,En Couple,2,false,1604 LX 62
26,M,582,En Couple,3,false,6662 EE 25
20,M,168,Célibataire,0,false,8351 KI 10
25,M,503,Célibataire,0,false,6806 SY 15
28,M,1313,En Couple,4,false,3555 XT 75
68,M,232,Célibataire,0,false,7576 EO 55
51,M,544,Célibataire,0,false,2267 KA 26
59,M,545,En Couple,1,false,3982 MV 77
54,?,590,Marié(e),2,false,3455 DW 42
72,F,1179,En Couple,1,false,2522 WE 72
25,M,541,Célibataire,0,false,9709 FO 80
40,M,511,En Couple,2,false,8564 WM 41
62,F,573,En Couple,2,false,5763 QJ 83
70,M,219,Seule,1,false,8226 RB 42
39,M,491,En Couple,4,false,7778 UT 48
28,M,1304,En Couple,4,true,1678 LC 32
34,M,521,En Couple,0,false,7213 VC 41
52,M,530,Célibataire,0,false,2227 JF 23
24,M,455,Seul,0,false,8583 XC 19
64,M,813,En Couple,0,false,4080 YD 26
45,F,488,Célibataire,0,false,7032 DZ 30
22,M,785,Célibataire,0,false,2850 MW 53
54,M,1252,Seule,1,false,5128 GH 87
49,F,504,Célibataire,0,false,8301 HL 44
25,M,461,En Couple,2,false,8834 BY 40
53,M,183,En Couple,0,true,6644 EN 86
80,F,232,Marié(e),2,false,7522 KJ 74
21,M,442,Célibataire,0,false,3244 UD 69
28,M,451,En Couple,2,false,2983 CV 86
18,M,1126,En Couple,2,false,4365 QK 77
38,F,522,En Couple,2,false,3089 SL 87
58,M,180,En Couple,4,false,8432 XO 95
25,F,202,En Couple,0,false,2003 KX 97
36,M,158,En Couple,3,false,4785 IN 35
56,M,595,Célibataire,0,false,8961 YF 37
43,F, ,Célibataire,0,false,9278 JN 19
70,M,461,Célibataire,0,false,9539 GP 72
77,F,432,Célibataire,0,false,9349 VK 23
76, ,791,En Couple,0,true,7152 WX 19
48,M,572,En Couple,1,false,633 ZL 54
41,M,177,En Couple,2,false,6307 GJ 92
31,M,835,Célibataire,0,false,6766 WO 57
19,M,525,En Couple,4,false,3449 AK 77
49,M,785,Seule,3,false,5320 TM 67
43,M,462,En Couple,3,false,5633 KA 23
47,F,1133,En Couple,1,false,7104 OW 15
35,F,930,En Couple,2,false,2778 XY 44
26,F,486,Célibataire,0,false,2398 IV 35
47,M,209,En Couple,3,true,743 QA 23
30,F,434,Seule,3,false,8063 DP 87
83,M,551,En Couple,3,false,6078 IT 53
35,F,842,Célibataire,0,false,6960 BY 24
78,F,794,En Couple,0,true,5796 QA 72
78,Homme,591,Célibataire,0,false,96 YL 49
47,M,556,En Couple,0,false,4930 FQ 61
84,M,847,En Couple,1,false,178 QP 55
50,M,1114,Seule,3,false,851 SC 75
68,F,159,En Couple,2,false,7016 AI 85
52,M,1251,Célibataire,0,false,3635 YK 80
18,M,798,En Couple,1,true,6856 IA 64
57,M,1283,Célibataire,0,false,7297 IZ 18
41,F,726,En Couple,1,false,4795 FW 73
26,M,526,En Couple,0,true,5725 UR 46
22,F,421,En Couple,3,false,7016 II 59
78,M,489,En Couple,2,false,4954 WH 98
22,M,562,En Couple,4,false,9037 QM 37
32,M,230,En Couple,0,false,3740 ZD 72
51,F,1386,Célibataire,0,false,3670 YZ 58
37,M,555,Célibataire,0,false,2699 RK 24
37,F,418,En Couple,3,false,5651 LX 77
22,M,556,Célibataire,0,false,2142 VI 60
76,M,549,En Couple,4,false,5142 BK 51
59,F,526,En Couple,1,true,8496 NT 91
54,M,978,Célibataire,0,false,4066 EC 78
18,F,592,En Couple,1,false,8350 FR 22
55,M,499,Célibataire,0,false,2013 KE 62
78,M,595,Célibataire,0,false,6023 RZ 55
18,M,407,Célibataire,0,false,9598 XD 93
43,M,1231,En Couple,0,true,1850 DH 25
41,F,159,Célibataire,0,false,4527 XE 26
45,F,1297,Célibataire,0,false,1131 WH 67
69,M,728,En Couple,3,false,2491 UG 34
29,F,771,Célibataire,0,false,6413 CI 38
23,M,825,Célibataire,0,false,2240 SV 24
24,M,1316,En Couple,0,false,1624 QA 64
52,F,927,En Couple,4,false,3566 OL 64
55,M,235,Seule,1,false,1668 YQ 58
27,M,1339,Célibataire,0,false,9110 UX 62
78,M,1203,En Couple,2,false,8252 XY 58
47,M,460,En Couple,1,false,2556 PJ 62
24,M,234,Célibataire,0,false,2780 MI 55
20,M,1191,Seule,2,false,2213 EJ 79
44,M,416,Seule,3,false,5731 DA 93
35,M,1316,En Couple,1,false,2521 SJ 76
83,F,491,Célibataire,0,false,5217 YL 23
58,M,573,Célibataire,0,false,5217 ZT 56
84,M,424,En Couple,1,true,3529 GY 34
80,M,207,Célibataire,0,false,1769 OU 76
25,M,975,Seule,1,false,3568 LI 24
45,F,826,Célibataire,0,false,5119 RR 29
29,M,778,En Couple,1,false,5291 DX 64
65,F,476,En Couple,2,false,6994 SA 62
73,M,520,En Couple,4,false,7669 KA 74
26,M,940,En Couple,1,false,3171 LX 56
51,F,1011,En Couple,0,false,6694 KD 30
58,F,543,En Couple,2,false,7782 BV 89
34,M,520,Seule,2,false,5884 TK 55
30,F,471,En Couple,4,false,1282 ID 49
79,M,1223,Célibataire,0,false,8533 YP 95
32,F,975,En Couple,0,false,1004 ZX 11
21,M,584,En Couple,0,false,6979 WE 72
19,M,526,Célibataire,0,false,6640 MC 27
44,M,1176,Célibataire,0,false,4214 DN 78
40,M,225,En Couple,0,false,2456 GX 40
39,M,597,En Couple,2,false,5893 HA 55
37,M,527,En Couple,2,false,1313 YY 24
57,M,496,En Couple,2,true,2837 SI 70
49,M,232,Célibataire,0,false,8669 FG 63
27,M,1009,Célibataire,0,false,2223 PK 31
61,M,464,En Couple,2,false,8699 FG 94
50,M,548,En Couple,2,false,8878 JO 94
34,M,228,Célibataire,0,false,2817 UF 22
21,M,168,En Couple,4,true,9358 TK 30
56,M,1174,En Couple,2,false,9730 EJ 73
29,M,926,En Couple,4,false,7966 KJ 67
41,M,572,En Couple,1,false,248 IO 34
50,F,536,Célibataire,0,false,4766 VG 17
36,M,152,En Couple,4,false,9274 IC 64
33,M,1168,Célibataire,0,false,4017 JV 90
27,M,1048,Célibataire,0,false,4950 WN 12
28,M,569,En Couple,4,false,1468 LD 17
34,F,233,En Couple,4,false,728 JY 91
38,M,794,En Couple,4,false,3908 SS 13
42,F,562,Seule,3,false,8640 VC 29
46,F,984,Seule,3,false,6532 SK 14
24,M,429,En Couple,3,false,4832 UJ 95
59,M,215,En Couple,4,false,292 GB 97
18,M,865,En Couple,4,false,4907 VU 77
71,M,483,En Couple,2,false,4674 HN 38
43,M,527,En Couple,2,false,9015 MI 91
26,M,579,Célibataire,0,false,3133 EX 95
43,F,708,En Couple,4,false,1803 HE 91
22,M,1057,Célibataire,0,false,2052 WU 76
26,M,425,Seule,3,false,7569 EV 86
64,F,538,En Couple,4,false,4410 KE 47
71,F,497,En Couple,0,false,789 PZ 76
19,M,966,Célibataire,0,false,3797 SG 53
29,M,428,En Couple,3,false,1043 QM 48
55,M,483,Célibataire,0,false,154 EF 26
52,M,522,En Couple,3,false,2780 OF 37
68,M,467,En Couple,1,false,9378 FE 14
33,M,790,En Couple,3,false,3201 GD 39
68,F,473,En Couple,1,false,5000 BE 44
52,F,458,Célibataire,0,false,8070 EB 64
45,M,473,Seule,2,false,3864 JZ 79
30,M,1311,Célibataire,0,false,2112 JY 75
76,M,181,Célibataire,0,false,113 WA 64
28,M,1302,En Couple,4,false,7543 EC 47
34,M,505,En Couple,2,false,8420 MN 96
83,M,180,En Couple,0,true,132 UQ 46
32,M,1084,Célibataire,0,false,6642 MF 11
24,M,506,En Couple,0,false,9875 DE 12
24,F,1376,Célibataire,0,false,1568 GA 57
24,F,437,En Couple,0,false,7522 YZ 13
23,M,231,En Couple,4,false,9254 OW 53
49,M,1148,Célibataire,0,false,4096 MD 73
55,F,599,En Couple,0,false,8267 SV 60
70,F,1163,En Couple,3,true,5342 PE 34
72,M,191,Célibataire,0,false,8475 XN 82
44,F,526,En Couple,3,true,6721 BR 94
77,F,547,En Couple,1,false,5681 AV 20
48,M,464,En Couple,1,true,541 GQ 20
35,M,494,En Couple,3,false,7932 KI 62
19,M,194,En Couple,0,true,1963 VT 47
44,F,468,En Couple,3,false,1693 KQ 97
49,F,564,Seule,1,false,8947 IG 43
25,M,856,En Couple,0,true,1783 WV 82
25,M,479,Célibataire,0,false,1330 SD 53
80,F,551,Seule,3,false,5806 LD 12
27,M,207,Célibataire,0,false,5365 PO 22
45,Masculin,1172,En Couple,2,true,2824 YC 48
23,M,455,Célibataire,0,false,8604 ST 12
34,M,400,En Couple,3,false,7950 QL 83
22,M,1180,Célibataire,0,false,1015 HV 15
48,M,166,En Couple,0,false,5803 UH 16
58,M,950,En Couple,4,false,3740 GK 79
28,F,241,Célibataire,0,false,7259 VQ 11
19,F,1287,Célibataire,0,false,414 JH 65
51,M,598,En Couple,4,false,8141 SK 67
37,M,478,En Couple,2,false,9735 HU 75
64,M,428,Célibataire,0,false,8145 BK 37
25,M,184,En Couple,0,?,8686 BL 34
61,F,459,En Couple,1,true,8043 UN 98
23,Homme,403,En Couple,1,false,7009 ER 62
58,M,537,Célibataire,0,false,9693 RU 57
31,M,574,En Couple,1,false,6748 FA 70
45,M,1259,En Couple,4,false,5920 UP 37
21,F,430,En Couple,0,false,3872 CF 50
30,F,439,Célibataire,0,false,7035 XS 86
27,F,1396,En Couple,0,false,2973 XB 23
39,M,1196,En Couple,1,true,5402 EI 88
35,M,160,Célibataire,0,false,4983 XM 47
66,F,155,En Couple,1,false,7512 ZU 66
24,F,228,En Couple,2,false,3988 MG 24
20,M,229,En Couple,3,false,2612 QJ 25
43,M,867,Seule,3,false,9835 AO 45
59,M,407,En Couple,3,false,4688 QZ 96
49,Homme,567,En Couple,1,false,3158 JM 77
21,F,1160,En Couple,1,false,6284 GY 23
52,M,1321,En Couple,2,false,6064 IM 35
58,M,1289,Célibataire,0,false,1071 MW 31
54,M,191,En Couple,1,true,9592 VD 98
75,M,1347,En Couple,2,false,6638 LG 14
40,M,942,En Couple,4,false,3068 SD 66
22,M,804,En Couple,4,true,9154 ZT 87
41,M,232,En Couple,2,false,9806 FD 51
21,M,242,Célibataire,0,false,4454 TB 33
20,M,183,En Couple,0,false,6466 RI 33
21,M,1294,En Couple,1,false,8855 VU 85
44,F,1246,Célibataire,0,false,237 MU 76
47,F,1269,En Couple,3,true,4002 JL 60
48,F,1112,En Couple,3,false,5863 XF 57
50,M,484,En Couple,4,false,6312 NY 69
75,M,247,Célibataire,0,false,6441 AL 71
58,M,155,En Couple,4,false,6460 FK 78
23,F,575,Célibataire,0,false,9344 KH 36
19,M,453,En Couple,1,false,5027 ZM 18
27,F,235,Célibataire,0,false,5479 JC 86
26,M,1088,Célibataire,0,false,1219 KQ 91
82,F,1019,Célibataire,0,false,2624 BR 66
58,M,201,Célibataire,0,false,6932 YG 92
37,M,806,En Couple,0,true,7948 VW 40
26,M,154,En Couple,3,true,9985 VV 46
43,M,469,En Couple,2,false,701 IO 48
23,M,174,En Couple,3,false,6071 FZ 98
84,F,777,En Couple,0,false,8235 VR 41
28,M,432,En Couple,0,false,3605 JV 30
29,F,522,Célibataire,0,false,6459 AU 29
42,M,862,En Couple,4,false,106 YG 26
55,M,597,En Couple,0,false,3049 GG 33
21,F,559,En Couple,2,false,3066 DY 29
84,M,406,En Couple,1,false,8479 AP 10
21,M,465,En Couple,3,false,6457 SQ 39
62,F,736,Célibataire,0,false,2955 OI 29
28,M,498,Célibataire,0,false,877 HG 58
41,F,546,Célibataire,0,false,6220 KB 27
45,M,210,En Couple,0,false,9439 IX 98
66,F,172,En Couple,0,false,9989 GW 53
62,M,475,En Couple,1,false,4234 JS 33
32,F,165,En Couple,4,false,2057 EZ 91
33,F,238,Célibataire,0,false,4330 II 96
84,M,480,Célibataire,0,false,7788 VG 54
18,F,1214,En Couple,2,true,5406 YD 19
62,M,446,Célibataire,0,false,2984 EI 59
37,M,1070,En Couple,3,false,5463 EV 23
27,F,1143,En Couple,1,false,4405 AZ 73
38,F,1038,En Couple,3,false,7046 OX 42
28,M,1070,?,4,true,350 LX 13
67,M,217,Célibataire,0,false,8945 JH 52
30,M,700,En Couple,0, ,4563 XN 20
43,M,215,Célibataire,0,false,3198 QS 63
80,F,166,En Couple,2,true,8865 PS 17
55,F,532,En Couple,4,false,6229 JQ 40
40,F,909,En Couple,3,false,9451 EW 14
78,M,559,En Couple,4,false,6609 ZD 49
68,M,1395,En Couple,0,false,1268 WX 89
29,M,1091,Célibataire,0,false,4464 XQ 14
18,M,508,Célibataire,0,false,5458 AO 81
39,M,404,Seule,1,false,2110 FP 10
40,M,1113,En Couple,2,false,9868 QO 87
37,M,564,Célibataire,0,false,733 LY 38
31,M,510,En Couple,0,false,9068 KS 57
40,F,785,Seule,3,false,4016 YP 67
66,F,1144,En Couple,0,false,2462 ML 80
65,F,505,En Couple,0,true,9147 YS 94
84,F,524,Célibataire,0,false,1967 RA 40
76,M,993,En Couple,2,false,3620 CN 53
51,F,481,En Couple,2,false,9998 EA 24
58,F,583,En Couple,1,true,6613 MV 81
18,M,577,Célibataire,0,false,9037 FH 88
39,F,163,Célibataire,0,false,3719 RD 98
28,F,599,En Couple,0,false,1680 CS 73
78,M,754,En Couple,2,false,8215 CB 46
46,M,432,En Couple,1,true,7020 OL 23
28,M,479,Célibataire,0,false,1956 EP 34
42,M,1048,En Couple,0,false,7769 DE 23
43,M,408,En Couple,4,false,798 HW 52
21,M,424,En Couple,2,false,7392 GV 61
20,M,577,En Couple,4,false,3400 FD 43
80,M,515,Célibataire,0,false,6526 RS 47
31,M,977,En Couple,4,true,1143 NZ 51
68,M,179,Célibataire,0,false,223 UE 47
28,M,408,En Couple,4,false,9473 HK 80
28,M,179,En Couple,0,false,7506 LV 93
71,M,412,En Couple,0,true,2686 AF 20
44,M,241,En Couple,0,false,875 JL 83
30,M,438,En Couple,0,false,314 YU 89
27,F,512,En Couple,0,true,3820 EZ 60
18,M,246,En Couple,3,false,6288 MJ 85
54,M,593,En Couple,2,false,7194 SS 19
28,M,1278,Célibataire,0,false,9280 NA 33
28,F,174,En Couple,0,false,3038 XB 67
34,M,222,En Couple,4,false,8249 SZ 36
26,F,572,En Couple,3,false,2624 CR 25
18,M,585,En Couple,0,false,4831 VK 45
49,F,1074,Célibataire,0,false,2958 SR 50
39,M,472,En Couple,0,false,9942 LK 62
81,M,571,En Couple,0,false,9315 KJ 69
55,M,561,Seule,2,false,580 LZ 23
75,M,872,Célibataire,0,false,9007 ZU 29
24,M,780,En Couple,1,false,9618 IA 66
19,M,454,En Couple,0,false,8485 QR 81
53,M,426,En Couple,1,false,2091 GN 96
30,F,559,Célibataire,0,false,8872 CL 23
25,F,569,En Couple,1,false,9068 WF 40
26,M,538,En Couple,0,false,5692 YU 77
57,F,1231,Célibataire,0,false,2210 XZ 20
53,M,1296,En Couple,2,false,8107 ZQ 67
42,F,1075,En Couple,1,false,8190 YM 94
29,M,1074,Célibataire,0,false,8333 OH 85
82,M,1120,En Couple,1,true,51 NX 80
29,F,433,En Couple,2,false,8046 PQ 94
33,M,576,Célibataire,0,false,3062 QH 91
47,M,525,En Couple,2,false,2011 VQ 61
59,M,1146,En Couple,1,false,6061 RG 82
39,M,790,En Couple,2,true,9572 NN 58
49,F,514,En Couple,0,false,6848 YC 49
38,M,558,En Couple,1,false,5067 TI 97
27,M,508,En Couple,1,false,7515 PL 56
77,M,444,En Couple,2,false,484 WN 26
45,F,1052,En Couple,4,false,953 ZD 50
51,M,504,Célibataire,0,false,1475 WQ 95
23,M,436,En Couple,2,false,5994 FN 84
53,F,1362,En Couple,4,false,2784 UX 32
24,M,1061,Célibataire,0,false,4893 CY 35
57,F,1394,En Couple,2,false,389 LJ 78
41,M,161,Célibataire,0,false,7494 NB 63
50,M,590,Seule,3,false,3918 BG 23
40,M,211,Seule, ,false,2217 PK 55
27,M,502,Célibataire,0,false,4519 XK 92
46,M,478,En Couple,2,false,4876 PJ 24
19,F,233,En Couple,0,false,241 AK 52
59,M,1368,En Couple,2,false,5609 ZA 72
75,F,1093,Célibataire,0,false,2830 CB 33
62,M,164,En Couple,1,false,3385 PV 19
29,F,414,En Couple,0,false,6544 VQ 69
29,M,429,En Couple,4,false,1145 WA 34
29,F,919,En Couple,1,false,7917 PN 61
28,M,552,En Couple,2,false,2520 PD 72
39,M,483,En Couple,2,true,7405 ZE 31
45,M,436,En Couple,2,false,2071 NK 57
29,M,941,Seule,3,false,9865 RQ 21
44,M,701,En Couple,0,false,7767 NC 52
67,M,529,En Couple,0,false,2126 HY 21
46,M,446,En Couple,3,true,4014 SV 98
56,F,485,En Couple,0,false,9816 NW 42
61,F,1308,Célibataire,0,false,5394 RR 68
18,F,702,Marié(e),1,false,5687 DT 87
37,M,542,Célibataire,0,false,8299 AU 27
74,F,521,En Couple,0,false,396 LR 77
48,M,1344,Célibataire,0,false,1189 KC 34
23,M,561,En Couple,3,false,6332 DI 83
21,M,751,En Couple,2,true,8859 TQ 92
71,M,1211,En Couple,0,false,5244 RT 41
22,M,1012,En Couple,3,false,3581 GZ 58
47,M,938,En Couple,4,true,4066 VN 31
24,M,419,En Couple,3,false,7706 AF 72
45,M,943,En Couple,3,false,3194 LT 94
47,M,505,En Couple,1,false,7350 WP 11
43,M,1301,En Couple,3,false,7198 NZ 54
58,M,442,En Couple,3,false,9813 LZ 87
18,Femme,578,Célibataire,0,false,2828 HN 20
23,M,742,En Couple,1,false,6813 HV 90
44,Homme,556,En Couple,2,true,1028 GU 40
24,M,542,Seule,3,false,8775 ZW 12
20,M,805,En Couple,3,false,4775 DM 97
56,M,510,En Couple,1,false,847 HE 97
58,M,412,En Couple,3,false,7768 KM 10
21,M,464,En Couple,3,false,5935 SL 89
20,M,586,En Couple,2,false,1166 OC 52
24,Homme,500,En Couple,2,false,455 NO 71
47,F,488,En Couple,4,false,2544 XG 70
32,M,242,Célibataire,0,false,2503 LX 83
29,M,417,En Couple,1,false,9591 RD 41
34,M,?,Célibataire,0,false,6851 WH 29
39,M,548,En Couple,1,false,7455 FQ 91
26,F,529,En Couple,2,false,4606 KE 50
42,F,1283,En Couple,1,false,997 NP 49
68,F,550,Célibataire,0,false,7855 BF 34
27,F,553,En Couple,1,false,5786 QJ 66
38,F,572,Célibataire,0,false,6254 JS 32
29,M,1318,En Couple,2,false,7886 AZ 24
24,M,207,En Couple,0,false,1591 WA 32
20,M,199,Célibataire,0,false,7333 HH 90
38,M,547,Seule,3,false,1173 HY 88
69,M,439,Célibataire,0,false,549 CE 46
26,F,193,En Couple,2,true,1704 KR 64
33,M,1132,Célibataire,0,false,645 VX 88
27,F,411,En Couple,3,false,6543 TV 34
21,F,492,En Couple,0,false,336 II 13
75,F,1144,En Couple,2,false,1934 DC 61
37,M,1078,En Couple,3,false,9567 SB 97
40,M,570,En Couple,0,false,7753 PE 84
49,M,534,Célibataire,0,false,2226 QZ 74
35,M,444,Célibataire,0,false,2710 UU 68
18,F,472,Seule,1,false,5223 FN 26
31,M,599,En Couple,1,false,127 BS 76
56,M,1050,En Couple,3,false,4945 OP 83
42,M,568,En Couple,0,false,2125 VN 64
72,M,197,Célibataire,0,false,4546 IK 22
33,F,452,En Couple,2,false,9229 LD 60
56,M,554,En Couple,1,true,5168 NI 13
49,M,811,Célibataire,0,false,926 OM 60
34,M,471,Célibataire,0,false,2771 TN 43
19,M,157,En Couple,0,false,8609 WU 21
18,F,242,Célibataire,0,false,725 PJ 82
30,M,192,En Couple,0,false,6103 BF 55
52,M,507,En Couple,1,true,9312 EJ 60
70,M,406,En Couple,4,false,5574 RQ 26
80,M,467,Marié(e),2,false,1859 LE 34
41,M,1290,En Couple,3,true,8852 UB 19
50,F,408,En Couple,1,false,4365 UP 48
37,M,430,En Couple,3,false,282 NL 96
82,M,1195,Célibataire,0,false,928 DB 48
35,M,552,En Couple,2,true,8737 FW 74
49,M,569,En Couple,0,false,1006 LK 71
25,M,203,Seule,2,false,9608 QU 56
19,F,455,Seule,2,false,5199 SI 40
29,F,151,Célibataire,0,false,6379 WD 84
26,F,530,Célibataire,0,false,329 EE 83
31,F,486,En Couple,3,false,9261 EN 15
52,M,236,En Couple,2,false,1174 XL 32
29,F,927,En Couple,0,true,8047 JT 26
18,M,206,En Couple,0,false,7953 FJ 64
22,M,1375,En Couple,0,false,8374 QW 18
57,M,1328,En Couple,4,false,5976 IL 38
76,F,222,En Couple,2,false,6568 JX 53
39,F,529,En Couple,1,false,2923 PD 95
19,M,954,En Couple,3,true,8207 DN 45
66,F,544,En Couple,0,false,4427 NH 91
26,F,219,En Couple,2,false,3636 GF 27
23,F,522,En Couple,0,true,3051 DB 71
31,M,200,Célibataire,0,false,900 BR 64
23,F,472,Célibataire,0,false,9858 ZH 75
19,M,557,Célibataire,0,false,3262 VM 72
18,M,779,Marié(e),3,false,9415 YF 82
46,F,728,Célibataire,0,false,7395 EH 92
33,M,547,En Couple,0,true,3699 EZ 70
60,M,1017,Célibataire,0,false,8004 JH 58
38,Féminin,1217,En Couple,0,false,2114 JH 61
62,M,486,Marié(e),1,true,2151 ET 52
56,M,191,En Couple,1,true,8433 NP 71
59,M,1297,En Couple,1,true,2242 TY 82
51,F,710,En Couple,0,false,8433 OC 26
22,M,577,En Couple,4,false,78 KS 29
47,F,421,Célibataire,0,false,6882 ZG 45
19,M,443,Seule,1,false,5828 YN 76
58,M,459,Célibataire,0,false,8968 LU 37
39,M,996,En Couple,1,true,6195 FM 61
38,M,214,En Couple,4,false,8010 SC 15
37,F,1153,En Couple,0,false,8807 ZN 66
57,M,976,Célibataire,0,false,3869 DT 55
57,M,560,En Couple,0,false,5139 EE 50
24,F,702,En Couple,4,false,5788 EU 15
44,F,214,En Couple,2,false,4232 HC 29
58,F,538,En Couple,4,false,7395 RQ 17
35,M,551,En Couple,2,false,7451 BJ 40
23,F,157,En Couple,2,false,9631 ES 94
35,M,545,Célibataire,0,false,658 HB 95
19,M,421,Seule,2,false,5711 XP 67
36,M,594,Célibataire,0,false,6983 KH 68
54,M,481,En Couple,3,false,6373 VB 16
52,M,1378,En Couple,3,false,9395 ZL 93
26,F,433,Célibataire,0,false,9830 RE 53
20,M,221,En Couple,1,false,3731 MN 37
45,M,235,En Couple,1,false,6037 ID 39
65,M,556,En Couple,0,false,6391 OC 62
79,M,546,En Couple,1,false,5723 VM 28
18,F,493,En Couple,1,false,7181 UH 72
31,M,486,En Couple,1,true,4114 LW 30
55,F,185,Célibataire,0,false,8490 OG 31
25,F,1059,En Couple,1,false,1012 LL 80
46,M,511,Seule,3,false,5601 KY 79
72,M,560,Célibataire,0,false,9840 EU 23
59,M,1082,Célibataire,0,false,9161 LF 86
44,F,579,Célibataire,0,false,5461 AP 78
27,M,185,En Couple,4,false,1594 PO 95
46,F,738,Célibataire,0,false,5973 HM 87
23,F,1179,En Couple,4,false,8080 RH 80
24,F,1392,En Couple,0,false,1235 WX 19
27,F,1287,Célibataire,0,false,358 OZ 50
23,M,832,En Couple,0,false,2165 VT 63
27,F,498,En Couple,3,false,1500 QE 84
18,M,1237,En Couple,3,true,1025 WJ 58
74,M,599,En Couple,2,false,5602 RB 93
30,M,740,En Couple,0,false,227 ZG 85
26,M,153,Célibataire,0,false,1498 RY 80
52,M,716,Célibataire,0,false,2646 XZ 67
19,M,434,En Couple,0,false,329 PD 63
64,M,233,Célibataire,0,false,5334 KQ 64
60,M,233,En Couple,2,false,837 VP 90
33,M,212,Célibataire,0,false,1908 AE 63
25,F,598,Célibataire,0,false,7512 OV 67
18,F,494,En Couple,1,true,3009 UT 24
74,F,221,Célibataire,0,false,7147 VV 14
28,M,532,Célibataire,0,false,4208 FS 40
38,M,460,En Couple,2,true,6843 NB 49
22,M,1003,En Couple,0,true,616 ZR 35
47,M,168,En Couple,1,false,5912 DN 90
76,M,554,Célibataire,0,false,3872 NB 68
30,M,549,Célibataire,0,false,4672 SI 69
55, ,771,Célibataire,0,false,689 MF 98
18,F,1130,En Couple,2,false,3080 GP 59
47,M,514,En Couple,0,false,6199 GJ 40
57,Masculin,548,Célibataire,0,false,7587 WR 97
77,M,545,En Couple,3,false,6240 MA 82
63,M,789,En Couple,2,false,1448 OQ 97
34,M,524,En Couple,4,false,2282 NJ 90
38,M,812,En Couple,4,false,6815 NC 92
61,F,962,Seule,1,false,8296 TY 38
35,F,565,En Couple,2,false,3444 VZ 25
66,M,538,En Couple,0,false,526 QG 12
56,M,539,Célibataire,0,false,3154 LZ 91
50,M,1269,Célibataire,0,false,5056 IH 75
78,M,544,En Couple,3,false,6297 HF 52
30,M,816,En Couple,1,false,407 OC 40
65,M,590,En Couple,2,false,8457 TN 46
42,M,417,Célibataire,0,false,5403 XF 80
62,M,780,Célibataire,0,false,1204 JN 37
28,F,528,En Couple,0,false,5177 BN 55
51,F,212,En Couple,0,false,2639 AB 72
60,M,415,En Couple,1,false,5309 EP 81
22,M,173,Célibataire,0,false,784 UA 52
40,F,548,En Couple,2,true,7225 ZL 98
20,M,843,En Couple,3,false,5825 YZ 94
33,M,592,En Couple,1,false,7228 TZ 35
42,M,223,En Couple,1,false,5435 VY 55
45,M,220,Célibataire,0,false,8140 WZ 63
43,M,205,Célibataire,0,false,6412 EO 84
75,M,411,En Couple,1,true,4572 SX 66
28,M,492,Célibataire,0,false,7521 RP 32
